age,NumberOffriends,basketball,football,soccer,softball,volleyball,swimming,cheerleading,baseball,tennis,sports,cute,sex,sexy,hot,kissed,dance,band,marching,music,rock,god,church,jesus,bible,hair,dress,blonde,mall,shopping,clothes,hollister,abercrombie,die,death,drunk,drugs,gradyear_2007,gradyear_2008,gradyear_2009,cluster,PCA1,PCA2
-0.3419165594819324,0.8867096250588334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,False,False,True,0,-0.8687699066321241,0.38522687101284764
-0.03664124898701373,-0.15481328648061535,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,1,0.0835602490583546,-0.13537880031808217
-0.23240329753858774,-0.7740971798283958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.38303541749437975,-0.7117033128136971
0.10947100464205989,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.6844906694887131,-0.5296752900373227
-0.141473244551951,1.6185905899243922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,-1.2445530726794032,1.044479691521144
-0.2024715640281661,-0.23926109011894905,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.026014123375427252,-0.31235215521895743
-0.0462874948576712,3.7297856808827343,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,0,-2.670086948822622,2.60462654582671
-0.18573249031143751,-0.5770523046722839,2,0,0,0,1,0,0,0,0,2,2,0,0,2,0,1,0,0,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,False,True,False,1,0.2767048943472071,-0.5393703011189841
-0.03848538422699257,-0.8022464477078404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.5400606271935475,-0.5944871795205176
-0.36007419876787555,0.4926198747466096,2,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,False,False,True,1,-0.6029457616596715,0.09372394630152707
0.04918196795045181,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,False,False,False,1,0.6418598828128718,-0.5723060767131627
-1.8927767757699318e-05,0.9993066965766118,2,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,False,True,False,0,-0.7066299255873731,0.7066031576815266
-1.8927767757699318e-05,-0.8022464477078404,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,0.56726051940409,-0.5672872873099759
-0.15849603138252283,-0.6896493761900621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,True,False,1,0.37558213196331824,-0.5997293691268087
-1.8927767757699318e-05,1.4778442505271694,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,False,False,True,0,-1.0450070750382305,1.0449803071323944
-0.16516328955782963,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,False,True,False,1,0.490294897713587,-0.723871061812443
-0.4277397764193977,-0.3800074295161719,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,False,False,True,1,-0.033751866177228466,-0.5711635268015275
0.047337832710472975,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.6405558822792576,-0.5736100772467768
0.11131513988203823,-0.7177986440695067,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,False,False,False,1,0.5862719790073688,-0.4288485984887479
-1.8927767757699318e-05,1.1682023038532792,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,-0.8260571548053228,0.8260303868994799
-0.09253273241405764,-0.6052015725517284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.3625116133643814,-0.49337265850779544
-0.01479533922111344,-0.49260450103395015,0,1,0,0,0,0,0,1,0,1,0,3,0,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.3378620984309117,-0.3587858678173316
-0.1732491133023515,1.308948643250502,4,3,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,0,-1.0480720847179978,0.803060839016728
-1.8927767757699318e-05,1.505993518406614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,0,-1.0649116132412222,1.0648848453353867
-1.8927767757699318e-05,2.7445613051021747,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,3,0,0,0,0,3,0,0,False,False,True,0,-1.9407112941728528,1.9406845262670445
0.0710278777163521,1.3933964468888356,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,False,False,False,0,-0.9350557824897991,1.0355043704628726
0.07840441867626644,-0.49260450103395015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.4037642792450945,-0.29288368700315087
0.12067767263885248,-0.32370889375728273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.314228754566911,-0.14356475324543225
-1.8927767757699318e-05,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.6070695958100731,-0.6070963637159603
-0.06373585135900682,2.603814965704952,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,0,-1.8862432719056128,1.7961071665043666
-0.26616515808588864,-0.6896493761900621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.2994485623469335,-0.6758629387431911
-0.27113013757813825,-0.633350840431173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,False,True,False,1,0.25612871527352843,-0.6395646330046285
-0.1627517280901654,-0.5489030367928392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.27305020894771287,-0.5032159101124949
-0.19821586732052304,-0.5489030367928392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,False,True,False,1,0.24797327560898266,-0.5282928434512243
-0.03820167111314936,-0.5770523046722839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.38102493703632473,-0.4350502584298696
-0.13764311751507224,-0.6052015725517284,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,1,0.3306137541575169,-0.5252705177146589
-0.012100064639606493,-0.8303957155872849,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.5786224038005543,-0.5957344793194951
0.031308041778351385,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.6292211084101517,-0.5849448511158825
0.08152526292853769,-0.1266640186011708,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,True,False,False,1,0.14721205274001165,-0.03191792023044386
-1.8927767757699318e-05,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,False,False,False,1,0.6070695958100731,-0.6070963637159603
-0.1461545109303584,-0.6896493761900621,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.3843089047651963,-0.5910025963249309
0.12493336934649557,-0.09851475072172623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.15800168094362582,0.018680784379153197
-0.3084384120484747,-0.21111182223950448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,False,False,True,1,-0.06882029164369004,-0.36737749383208856
-0.135231556047408,-0.23926109011894905,1,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,False,True,False,1,0.07355998898565962,-0.26480628960872654
0.024357070489201365,0.38002280322883136,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,1,-0.25149365145587016,0.28593975088138457
-0.22105477298487355,-0.7459479119489512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.3711554979597816,-0.6837741559423117
0.11287556200817385,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.686898055089231,-0.5272679044368049
-0.0739495234573502,-0.07036548284228167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,-0.0025342994229645083,-0.10204611958144895
0.03641487782752308,-0.49260450103395015,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,True,False,False,1,0.3740731901720381,-0.3225747760762064
0.047621545824316186,0.01408232079605202,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.02371581345322788,0.04363122251269227
0.02903833686760875,-0.8585449834667295,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,3,2,0,0,1,0,0,6,1,0,0,1,1,0,0,False,False,False,1,0.6276161846764732,-0.586549774849561
-1.8927767757699318e-05,0.4926198747466096,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,1,-0.3483482379335241,0.3483214700276665
-0.2960968915963103,-0.7740971798283958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,1,0.3379972452180202,-0.7567414850900552
-0.24942608436915956,0.7459632856616106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,0,-0.7038465734697578,0.3511048221452928
0.022796648363065736,-0.3800074295161719,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,False,False,False,1,0.2848254949579993,-0.25258616566630954
-0.11735762987530758,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,True,False,False,1,0.5240986038541952,-0.6900673556718357
0.13387033243254554,1.9000832687188378,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,-1.2489011442674187,1.4382223839929609
-0.005149093350455965,0.9711574286971671,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,True,False,False,0,-0.6903529622565173,0.6830710446063986
0.047621545824316186,0.43632133898772046,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,False,False,False,1,-0.2748522595916462,0.3421992955575756
-1.8927767757699318e-05,0.8022618214204998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,0,-0.5672981581664318,0.567271390260581
-0.3806433995214829,-0.2955596258778382,0,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,1,-0.060163313312369786,-0.47814774471871824
-0.19112303947445192,0.4081720711082759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,False,True,False,1,-0.4237656366249863,0.153476842118257
0.0430821360028304,0.464470606867165,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,-0.2979666452619953,0.35889398629321045
-0.12870615442902228,0.15482866019327485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,-0.20048939012189665,0.01847140096749079
0.11486155380507379,0.01408232079605202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,False,False,False,1,0.07126167906345988,0.09117708812292281
-0.20942253531731614,1.8719340008393932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,0,-1.4717413207833345,1.1755731310710686
-1.8927767757699318e-05,-0.8022464477078404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.56726051940409,-0.5672872873099759
-0.17097940839160836,-0.7740971798283958,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,True,False,1,0.42646866603706035,-0.6682700642710179
-0.1294154372136293,0.29557499959049766,1,1,1,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,False,True,False,1,-0.3005136198036292,0.11749255331567741
-0.006709515476592096,-0.042216214962837104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.025107027984276248,-0.034595715768225836
-0.2637535966182239,0.8867096250588334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,-0.8135003455535627,0.4404964320914074
-0.14927535518262966,-0.6615001083106175,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,3,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,False,True,False,1,0.36219759642839655,-0.5733048282557467
0.01627124674468002,-0.633350840431173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,1,0.4593521830505975,-0.4363411652275657
-0.1464382240442011,-0.15481328648061535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,1,0.005922063441645982,-0.21301698593478835
-1.8927767757699318e-05,-0.436305965275061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.30850152276519904,-0.3085282906710769
-0.1958043058528588,-0.7177986440695067,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,False,True,False,1,0.369105736293966,-0.6460148412021441
0.05584922612575913,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.6465743462805531,-0.5675916132454816
-1.8927767757699318e-05,1.6467398578038368,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,-1.1644343042561802,1.1644075363503479
-0.23935426882773828,1.1682023038532792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,True,False,0,-0.9952927974464328,0.6567947442583751
0.18593168882271066,0.43632133898772046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,-0.1770522195705989,0.4399993355786199
-0.3441862643926753,-0.07036548284228167,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.1936205314640881,-0.2931323516225667
-0.4024893092873832,0.7741125535410552,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,False,False,True,0,-0.8319831559627088,0.26277731605832905
-0.04940833910994246,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,True,False,False,1,0.572146008131202,-0.6420199513948304
1.0523915384988085,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,1.35123617309887,0.13707021357281354
-0.03976209323928549,0.38002280322883136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,1,-0.29683274693229444,0.24060065540496173
-0.007844367931963416,1.3933964468888356,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,0,-0.9908268822351352,0.9797332707175384
-0.16941898626547272,-0.7740971798283958,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,True,False,1,0.4275720511039644,-0.6671666792041139
-0.22034549020026653,-0.49260450103395015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.1925161927996316,-0.5041317734486072
-0.14260809700732233,-0.633350840431173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,False,True,False,1,0.34700752169308635,-0.5486858265850734
0.07485800475323037,0.0985301244343857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,False,False,False,1,-0.01673871635160254,0.12260392192581276
-0.04203179815002813,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.5773620102656578,-0.6368039492603748
-1.8927767757699318e-05,-0.6052015725517284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.42792875198314867,-0.42795551988903024
-0.26616515808588864,-0.07036548284228167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,False,False,True,1,-0.13845127811888192,-0.23796309827736215
-1.8927767757699318e-05,-0.633350840431173,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,0.4478332901861403,-0.4478600580920225
-0.2304173057416878,-0.18296255436005993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.033555576501475254,-0.29230370228389163
-0.22218962544024487,4.4053681099894035,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,True,False,0,-3.272177455054522,2.957953873338426
-0.2972317440516816,-0.6615001083106175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,False,False,True,1,0.2575766305392145,-0.6779257941449256
-0.2948201825840174,-0.8585449834667295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,1,0.3986136294271894,-0.8155523300988377
-0.0035886712243203374,-0.46445523315450554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.32588187116295886,-0.33095701867930083
-0.02642757688867085,-0.2955596258778382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0.19030509687486685,-0.22767933453148934
-0.10998108891539325,0.9993066965766118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,-0.7843849154087953,0.6288481678601068
-0.23935426882773828,0.5207691426260541,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,-0.5374884187776258,0.19899036558955394
-0.22800574427402356,-0.2955596258778382,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,False,1,0.0477678077775248,-0.370216623628827
-0.3084384120484747,-0.5770523046722839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,False,False,True,1,0.1899387049952009,-0.6261364904709875
-0.08090049474650023,0.1829779280727194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,-0.18659022218428006,0.07217964531109017
-0.3457466865188109,-0.2955596258778382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,1,-0.035487610907059285,-0.4534720423134085
0.10705944317439514,-0.09851475072172623,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,1,0.14536290654090572,0.006042009976433475
-0.01096521218423467,1.5904413220449476,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,True,False,False,0,-1.1323654197898845,1.116858268004676
-0.10345568729700753,-0.23926109011894905,0,0,4,0,0,0,0,0,0,2,1,2,0,0,3,1,1,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,True,False,False,1,0.09602892125716184,-0.24233735733722497
0.03598930815675877,0.4081720711082759,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,True,False,False,1,-0.2631729555237582,0.3140695232194801
0.1879176806196106,-0.5207537689133946,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0.5011063875980846,-0.23535065505614688
0.03684044749828739,-0.15481328648061535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,1,0.1355196549362035,-0.08341939444023484
0.02974761965221576,0.4926198747466096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,1,-0.3273001104003496,0.36936959756084037
-0.015220908891877747,1.7311876614421704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,0,-1.2348973428054904,1.2133717270189894
-0.06458699070053543,-0.633350840431173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,1,0.40217677503829274,-0.4935165732398687
-0.19268346160058752,0.7741125535410552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,False,True,False,0,-0.6836280183307814,0.41113245369025186
